"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"ANKHD1",1.94719476611045e-127,0.266473124552017,0.26,0.034,4.25539944185777e-123,"8","ANKHD1"
"MICAL3",2.24449860745782e-127,0.432363511349714,0.258,0.033,4.90512725673833e-123,"8","MICAL3"
"SNX171",2.58642745449287e-127,0.322321435831797,0.311,0.047,5.65237855904872e-123,"8","SNX17"
"BAZ1B",4.35897037632872e-127,0.260367173807538,0.26,0.033,9.52609386042879e-123,"8","BAZ1B"
"NPFFR1",4.98703473451853e-127,0.462981019415734,0.283,0.04,1.08986657088168e-122,"8","NPFFR1"
"BTBD2",5.04292521771467e-127,0.254243577367771,0.26,0.033,1.10208087707936e-122,"8","BTBD2"
"MTUS1",5.79740494888425e-127,0.262305628276298,0.364,0.062,1.26696487752916e-122,"8","MTUS1"
"EMC31",3.10382696224031e-126,0.42046960824617,0.338,0.055,6.78310344327996e-122,"8","EMC3"
"PSMA3-AS1",4.2836267440391e-126,0.286366274846509,0.267,0.035,9.36143788642305e-122,"8","PSMA3-AS1"
"GADD45GIP11",5.00126133267015e-126,0.397029332608432,0.274,0.037,1.09297565164173e-121,"8","GADD45GIP1"
"ZNF292",6.45175748415591e-126,0.317552832552186,0.269,0.036,1.40996708058743e-121,"8","ZNF292"
"ZNF1061",1.31695406331257e-125,0.442384729454875,0.364,0.065,2.87807140996328e-121,"8","ZNF106"
"POLR2A1",1.33711528908587e-125,0.271498824607708,0.298,0.044,2.92213175276827e-121,"8","POLR2A"
"ZNF426",1.70289039166242e-125,0.370093351846318,0.252,0.032,3.72149666193906e-121,"8","ZNF426"
"AC100810.1",3.48390348841879e-125,0.30470970827547,0.26,0.034,7.61372268359042e-121,"8","AC100810.1"
"ZNF766",3.57299701798553e-125,0.311851315725042,0.285,0.04,7.80842768310558e-121,"8","ZNF766"
"RPL42",5.01049342288909e-125,0.568650614130948,0.936,0.263,1.09499323263818e-120,"8","RPL4"
"PTPRN3",6.55625915514034e-125,0.715052337605425,0.947,0.273,1.43280487576437e-120,"8","PTPRN"
"TMBIM41",9.13559110178334e-125,0.255166781473078,0.366,0.064,1.99649207938373e-120,"8","TMBIM4"
"PIGN",1.26581769372148e-124,0.371385921835135,0.3,0.045,2.76631798785892e-120,"8","PIGN"
"POLR1B",1.54985339152108e-124,0.305649881096339,0.256,0.033,3.38704960183018e-120,"8","POLR1B"
"PET1001",7.92715483040569e-124,0.312552219853119,0.285,0.041,1.73240041663686e-119,"8","PET100"
"NEDD9",1.12441588141065e-123,0.455749424950362,0.404,0.078,2.45729846723483e-119,"8","NEDD9"
"RPL37P61",1.13214475059583e-123,0.346152947691222,0.344,0.057,2.47418913795213e-119,"8","RPL37P6"
"MTRNR2L122",2.6585155549318e-123,0.283297522509752,0.433,0.085,5.80991989374796e-119,"8","MTRNR2L12"
"CLK3",5.77523020635429e-123,0.430343228333794,0.375,0.068,1.26211880929667e-118,"8","CLK3"
"POLH1",5.9566738743151e-123,0.592040328394687,0.384,0.073,1.30177150849282e-118,"8","POLH"
"ZNF639",1.14973285075648e-122,0.281965364423754,0.272,0.037,2.51262617204321e-118,"8","ZNF639"
"RPL36A1",1.29553108493668e-122,0.470990937308977,0.96,0.307,2.83125363302061e-118,"8","RPL36A"
"KLHDC2",1.6504965048024e-122,0.302729920708064,0.287,0.042,3.60699506159517e-118,"8","KLHDC2"
"CCDC30",3.0823849904923e-122,0.387692265645643,0.278,0.04,6.73624415822187e-118,"8","CCDC30"
"RPL121",3.35826828548925e-122,0.493125592169856,0.916,0.268,7.3391595111082e-118,"8","RPL12"
"NR4A1",3.3737067591618e-122,0.349072909703214,0.3,0.045,7.37289875147219e-118,"8","NR4A1"
"RALY",3.41779826458835e-122,0.309107768033268,0.316,0.05,7.46925632743138e-118,"8","RALY"
"ACOT9",4.77696069499794e-122,0.388543721669314,0.3,0.046,1.04395699028485e-117,"8","ACOT9"
"SLC35B2",5.52832288711426e-122,0.295496258928583,0.258,0.034,1.20815968374995e-117,"8","SLC35B2"
"ASB81",6.61000105586324e-122,0.258340274676826,0.307,0.047,1.44454963074835e-117,"8","ASB8"
"AC138207.71",6.70285549439638e-122,0.393500561621007,0.371,0.067,1.46484203974538e-117,"8","AC138207.7"
"TM7SF3",1.03772381060391e-121,0.262536086132252,0.294,0.044,2.26784161569378e-117,"8","TM7SF3"
"MRPL49",1.75486337048147e-121,0.253569101193699,0.252,0.033,3.8350784098502e-117,"8","MRPL49"
"PCNP1",2.60042442484847e-121,0.280801122146235,0.313,0.049,5.68296753806385e-117,"8","PCNP"
"GINM1",2.78844516659262e-121,0.277515397708648,0.298,0.045,6.0938680670715e-117,"8","GINM1"
"ID21",4.52401606286429e-121,0.495177379668454,0.369,0.065,9.88678470378361e-117,"8","ID2"
"RPS81",7.81322420839874e-121,0.98736374719871,0.987,0.375,1.70750201850346e-116,"8","RPS8"
"RPS201",7.83452632186318e-121,0.631499710467315,0.958,0.299,1.71215738237998e-116,"8","RPS20"
"ABL22",2.2465608708908e-120,0.573970163999014,0.453,0.098,4.90963412724476e-116,"8","ABL2"
"RPS29P3",2.7057420819739e-120,0.39383995749071,0.256,0.034,5.91312874594576e-116,"8","RPS29P3"
"PKM1",3.84071593098426e-120,0.293169378851139,0.927,0.27,8.393500595573e-116,"8","PKM"
"LINC00667",6.66568387540709e-120,0.422606715631305,0.289,0.043,1.45671855413146e-115,"8","LINC00667"
"GPRC5C",1.92511259590124e-119,0.294310646671619,0.342,0.061,4.20714106708258e-115,"8","GPRC5C"
"AC073610.11",2.38078446185166e-119,0.425976845081426,0.28,0.041,5.20296636293062e-115,"8","AC073610.1"
"SLC30A83",5.18109140712477e-119,0.424317075136459,0.859,0.238,1.13227571611305e-114,"8","SLC30A8"
"CCBE1",7.34432928498212e-119,0.503322572789046,0.283,0.042,1.60502972193999e-114,"8","CCBE1"
"MANSC1",1.12669242734469e-118,0.344053458068927,0.265,0.037,2.46227363071907e-114,"8","MANSC1"
"CLU1",1.39996916050854e-118,1.10769809549513,0.989,0.434,3.05949260337535e-114,"8","CLU"
"INTS6",2.88378223637907e-118,0.40860708420266,0.316,0.051,6.30221769938282e-114,"8","INTS6"
"ZNF445",3.25516939674997e-118,0.562113172995347,0.375,0.072,7.11384719965738e-114,"8","ZNF445"
"METTL14",3.91343414582275e-118,0.332935679682616,0.371,0.068,8.55241898228104e-114,"8","METTL14"
"CST31",4.62070006433767e-118,0.525113953135545,0.967,0.303,1.00980779206036e-113,"8","CST3"
"LRCH31",5.41192558454437e-118,0.480003408339356,0.402,0.079,1.18272221724633e-113,"8","LRCH3"
"FURIN1",7.1211364129807e-118,0.282777850759644,0.331,0.056,1.5562531516928e-113,"8","FURIN"
"PLPBP1",1.1464713164277e-117,0.271467484660672,0.294,0.045,2.5054984149211e-113,"8","PLPBP"
"PTS1",3.76373679634431e-117,0.253114560209837,0.265,0.037,8.22527039473086e-113,"8","PTS"
"FUT111",3.80920051355029e-117,0.264796346541369,0.305,0.048,8.32462680231281e-113,"8","FUT11"
"ALKBH71",4.03639969620312e-117,0.280241469567126,0.289,0.044,8.8211478960823e-113,"8","ALKBH7"
"ILK",4.75665604168461e-117,0.261587451667554,0.28,0.041,1.03951961134976e-112,"8","ILK"
"COX7A11",6.13868120445765e-117,0.335070334437261,0.278,0.041,1.34154739042218e-112,"8","COX7A1"
"ZBTB43",8.89665152430562e-117,0.319579169785214,0.254,0.035,1.94427422412175e-112,"8","ZBTB43"
"RPSA2",1.04069291149723e-116,0.59331122824921,0.956,0.306,2.27433028878604e-112,"8","RPSA"
"C11orf11",1.94513802338269e-116,0.585727764718463,0.327,0.056,4.25090463630053e-112,"8","C11orf1"
"AL024508.1",4.03279861750873e-116,0.33086160026821,0.267,0.038,8.81327809870358e-112,"8","AL024508.1"
"HEXB1",5.73826100391112e-116,0.29454977291018,0.338,0.058,1.25403955979474e-111,"8","HEXB"
"KXD1",7.34356484078505e-116,0.260864822556101,0.274,0.04,1.60486266030517e-111,"8","KXD1"
"CIAO1",7.53230917308405e-116,0.258480853729301,0.291,0.045,1.64611084668579e-111,"8","CIAO1"
"RPS29P161",8.51524201374575e-116,0.272622354014604,0.362,0.066,1.860920989684e-111,"8","RPS29P16"
"KIAA13281",8.97673484263219e-116,0.606348865396503,0.373,0.072,1.96177563250884e-111,"8","KIAA1328"
"FDPS",1.01370364602444e-115,0.275665555998189,0.258,0.036,2.2153479480218e-111,"8","FDPS"
"TPT1-AS1",1.41582745165047e-115,0.310609026593427,0.294,0.046,3.09414931283695e-111,"8","TPT1-AS1"
"PHACTR4",1.92421262098644e-115,0.348080118669277,0.347,0.063,4.20517426190377e-111,"8","PHACTR4"
"RPL341",1.5622208586563e-114,0.573210857274908,0.94,0.279,3.41407746450748e-110,"8","RPL34"
"HMG20B",3.3622028497428e-114,0.33333144191115,0.254,0.035,7.3477581078279e-110,"8","HMG20B"
"TSPAN14",1.22151794944742e-113,0.390696237918921,0.296,0.047,2.66950532672239e-109,"8","TSPAN14"
"NIP7",2.83508307665546e-113,0.262935206941209,0.265,0.038,6.19579055572285e-109,"8","NIP7"
"RPLP21",7.86740839844836e-113,0.677324527813649,0.974,0.299,1.7193434313969e-108,"8","RPLP2"
"SLC28A21",1.07174550366411e-112,0.561112941788004,0.38,0.074,2.34219262370754e-108,"8","SLC28A2"
"JUNB1",1.33937825369059e-112,0.409491031052688,0.857,0.248,2.92707723561541e-108,"8","JUNB"
"SAMD4B1",3.27299911382364e-112,0.296949774316,0.313,0.053,7.15281226335018e-108,"8","SAMD4B"
"DTD1",4.07559148113924e-112,0.284086940460759,0.267,0.04,8.9067976228817e-108,"8","DTD1"
"CYB5D21",5.54396038772393e-112,0.311054610886206,0.252,0.035,1.21157710313319e-107,"8","CYB5D2"
"NSD3",6.61766964252756e-112,0.261367519549926,0.325,0.056,1.44622552367797e-107,"8","NSD3"
"YIPF51",9.73816545722342e-112,0.326206434397419,0.311,0.053,2.12817867902161e-107,"8","YIPF5"
"BCL3",1.08077986973025e-111,0.415684564088416,0.274,0.041,2.36193632730849e-107,"8","BCL3"
"KDM3B",8.55685632099955e-111,0.256856105736923,0.252,0.036,1.87001538039124e-106,"8","KDM3B"
"RPS181",5.19632281152736e-110,0.625371125948943,0.969,0.303,1.13560438723119e-105,"8","RPS18"
"MTRNR2L82",6.63302178756612e-110,0.345141844848809,0.912,0.267,1.4495805814547e-105,"8","MTRNR2L8"
"AP002001.11",2.62848119485959e-109,0.41443007915127,0.393,0.08,5.74428280324615e-105,"8","AP002001.1"
"RUNDC1",5.55233623132837e-109,0.410315666576992,0.287,0.047,1.2134075599945e-104,"8","RUNDC1"
"PCNX41",6.7637375140999e-109,0.345258934757781,0.307,0.053,1.47814719633139e-104,"8","PCNX4"
"TUBA1B3",2.23897596230914e-108,0.621391889215769,0.951,0.312,4.89305806803039e-104,"8","TUBA1B"
"RPL13A2",3.86223506582643e-108,0.827377446880624,0.987,0.41,8.44052851285707e-104,"8","RPL13A"
"EIF1B-AS1",4.16146268993505e-108,0.446959131355638,0.278,0.045,9.09446056258406e-104,"8","EIF1B-AS1"
"ARID4B1",4.30857344373637e-108,0.324540699980733,0.371,0.074,9.41595640394146e-104,"8","ARID4B"
"SHROOM11",7.92961842259948e-108,0.686661101062913,0.404,0.088,1.73293881007489e-103,"8","SHROOM1"
"SNRPE",4.28029246635517e-107,0.285048359526777,0.256,0.038,9.35415115597259e-103,"8","SNRPE"
"HS3ST1",1.16921829608785e-106,0.39857972245177,0.364,0.071,2.55520966427039e-102,"8","HS3ST1"
"NKAP",1.54345564062877e-106,0.280878151928047,0.254,0.038,3.37306795703012e-102,"8","NKAP"
"UBE2G2",1.63234766790751e-106,0.440225588275018,0.336,0.063,3.56733259344506e-102,"8","UBE2G2"
"ISG20L2",4.98077627873738e-106,0.416081523948233,0.267,0.042,1.08849884795527e-101,"8","ISG20L2"
"CENPBD1P1",1.25930531793826e-105,0.278036324214899,0.294,0.049,2.75208584182228e-101,"8","CENPBD1P1"
"LRRC22",2.68572804713332e-105,0.631868175485869,0.347,0.068,5.86939007420516e-101,"8","LRRC2"
"AC010931.11",8.75917804669186e-105,0.291475764091713,0.329,0.06,1.91423077032404e-100,"8","AC010931.1"
"HMGN21",1.6367901465974e-104,0.36983019625471,0.857,0.261,3.57704118637395e-100,"8","HMGN2"
"RN7SL832P",5.72724559100367e-104,0.392474741598244,0.28,0.046,1.25163225145794e-99,"8","RN7SL832P"
"CCAR1",5.99310932080374e-104,0.294318970554144,0.272,0.043,1.30973411096845e-99,"8","CCAR1"
"ZNF26",8.72850627828448e-104,0.662309765843598,0.322,0.062,1.90752776205629e-99,"8","ZNF26"
"SLC43A22",3.82804754507841e-103,0.720370445712524,0.556,0.167,8.36581510501436e-99,"8","SLC43A2"
"TMEM19",9.74396680840756e-103,0.405914794742939,0.307,0.055,2.12944650630939e-98,"8","TMEM19"
"AARD1",1.15999316190608e-101,0.687793188302785,0.389,0.085,2.53504905602954e-97,"8","AARD"
"RPL310",1.73915853924359e-101,0.96419328855834,0.996,0.44,3.80075707166295e-97,"8","RPL3"
"CAMK1D",1.55709081473683e-100,0.527650185348181,0.322,0.062,3.40286626652586e-96,"8","CAMK1D"
"AC093843.2",2.04613320851168e-100,0.549363615332123,0.302,0.055,4.47161951388143e-96,"8","AC093843.2"
"FMC1",3.01324702922605e-100,0.33683455800002,0.272,0.045,6.58515005767062e-96,"8","FMC1"
"RNASEK-C17orf491",4.35688348269416e-100,0.807718848277295,0.936,0.359,9.52153316307982e-96,"8","RNASEK-C17orf49"
"CXorf40A",6.16639679635304e-100,0.370423860026343,0.258,0.04,1.34760435587499e-95,"8","CXorf40A"
"CPPED1",6.76417784582501e-100,0.34605253879826,0.305,0.055,1.4782434264266e-95,"8","CPPED1"
"TFDP2",9.680286912439e-100,0.394383574807502,0.327,0.062,2.11552990184442e-95,"8","TFDP2"
"C15orf40",1.9851810164715e-99,0.292921391624582,0.311,0.057,4.33841459339681e-95,"8","C15orf40"
"SRGAP2",2.07903151547113e-99,0.495866616015495,0.344,0.069,4.54351547391062e-95,"8","SRGAP2"
"NIFKP4",2.98640028438004e-99,0.36382388635033,0.298,0.053,6.52647918148414e-95,"8","NIFKP4"
"ETFA",4.14493758896981e-99,0.259050695900912,0.256,0.041,9.05834660693463e-95,"8","ETFA"
"GSTM3",4.55914476535673e-99,0.288542069214222,0.274,0.046,9.96355497021059e-95,"8","GSTM3"
"ZNF264",9.10575831566115e-99,0.290063437073503,0.285,0.049,1.98997242230459e-94,"8","ZNF264"
"PRSS40A",2.11066438349588e-95,0.331740104521755,0.305,0.057,4.6126459436919e-91,"8","PRSS40A"
"ALDH2",1.45026752076459e-94,0.262028671208001,0.291,0.054,3.16941463987892e-90,"8","ALDH2"
"ATP5F1E1",5.95822008979889e-94,0.574959482446205,0.976,0.344,1.30210941842465e-89,"8","ATP5F1E"
"POLR2J3.1",5.20564101338654e-93,0.363783048352438,0.329,0.068,1.13764078706549e-88,"8","POLR2J3.1"
"AC027290.32",5.89624495378745e-93,0.746707658676834,0.448,0.132,1.28856537220071e-88,"8","AC027290.3"
"VGF2",8.99501034750431e-93,1.01393010242677,0.974,0.435,1.96576956134359e-88,"8","VGF"
"LRRC57",2.61523573131952e-92,0.412518514673216,0.26,0.045,5.71533616722568e-88,"8","LRRC57"
"DSTYK1",2.7692651315568e-92,0.33872489825785,0.318,0.063,6.05195201850422e-88,"8","DSTYK"
"RPS71",4.93660173982222e-91,0.499755809221623,0.945,0.397,1.07884494422075e-86,"8","RPS7"
"PHAX",5.00334747826708e-90,0.281859836051204,0.26,0.045,1.09343155790049e-85,"8","PHAX"
"GEMIN6",1.11788691820608e-89,0.495412899778019,0.278,0.052,2.44303007104756e-85,"8","GEMIN6"
"AK11",2.09744169298872e-89,0.472751149434251,0.375,0.087,4.58374907585755e-85,"8","AK1"
"ANKLE2",4.29562374981783e-89,0.260461361216678,0.298,0.058,9.38765614285188e-85,"8","ANKLE2"
"ICOSLG",8.75279683875508e-89,0.537310182413282,0.322,0.068,1.91283622114153e-84,"8","ICOSLG"
"SENP61",3.96196607248532e-87,0.455042626432168,0.302,0.064,8.65848065480941e-83,"8","SENP6"
"AC243919.11",3.50081411537247e-86,0.642781044553109,0.932,0.355,7.65067916773499e-82,"8","AC243919.1"
"RPL23A1",8.63468070637196e-85,0.605999891680106,0.971,0.381,1.88702312157053e-80,"8","RPL23A"
"TYRO3",1.25184377768722e-84,0.443766203082822,0.333,0.074,2.73577939175765e-80,"8","TYRO3"
"IRF1",2.39044225595528e-84,0.424402974365359,0.318,0.071,5.22407250616466e-80,"8","IRF1"
"SYF2",2.40401331279788e-84,0.310712224014505,0.422,0.111,5.25373069378848e-80,"8","SYF2"
"PDP2",1.05751319599476e-83,0.332404700577451,0.296,0.06,2.31108933852696e-79,"8","PDP2"
"DDI2",2.94699621648234e-82,0.279325626474944,0.274,0.053,6.44036553150052e-78,"8","DDI2"
"AC127070.21",3.29491920094057e-82,0.611929261378653,0.353,0.092,7.20071642173553e-78,"8","AC127070.2"
"RN7SL602P",3.1544052138405e-81,0.533102563203712,0.347,0.082,6.89363715432703e-77,"8","RN7SL602P"
"LINC02071",5.45319401974976e-80,0.269577470184758,0.252,0.046,1.19174102107611e-75,"8","LINC02071"
"RPLP11",9.72425433459923e-80,0.556053493554085,0.965,0.341,2.12513854228332e-75,"8","RPLP1"
"C17orf75",2.56930133876202e-78,0.396414926726225,0.267,0.054,5.61495114573053e-74,"8","C17orf75"
"GABARAP1",3.39791705238924e-78,0.382026222019338,0.938,0.332,7.42580792629145e-74,"8","GABARAP"
"RPS111",1.28996134849986e-76,0.694144418698837,0.98,0.371,2.81908153101159e-72,"8","RPS11"
"CEBPD1",2.38986729084274e-76,0.261505300210284,0.351,0.083,5.22281597740772e-72,"8","CEBPD"
"XPNPEP3",3.33049148939777e-76,0.299518681371953,0.309,0.069,7.27845610092989e-72,"8","XPNPEP3"
"NABP12",1.0475517067731e-75,0.957827804276798,0.517,0.192,2.28931949998193e-71,"8","NABP1"
"RPL62",2.11319852561129e-73,0.540645424921342,0.974,0.42,4.61818405787092e-69,"8","RPL6"
"SNRK1",2.25671293956023e-73,0.506429354153486,0.338,0.083,4.93182045811493e-69,"8","SNRK"
"RPL242",7.57377608627165e-71,0.282125969073328,0.945,0.325,1.65517302589381e-66,"8","RPL24"
"RAD9A",4.17169209549832e-70,0.482524350218428,0.298,0.07,9.11681590550202e-66,"8","RAD9A"
"RPL10A1",7.4020849919538e-70,0.339212759679141,0.901,0.351,1.61765165414158e-65,"8","RPL10A"
"OR7C1",2.34063988987473e-69,0.428810209567667,0.287,0.066,5.11523441533222e-65,"8","OR7C1"
"C2CD2L1",8.62179954563592e-69,0.414213868876174,0.298,0.071,1.88420807270327e-64,"8","C2CD2L"
"NDRG11",1.42917513512201e-67,0.597399202609382,0.662,0.23,3.12331934029565e-63,"8","NDRG1"
"ANKRD91",2.49823776455144e-66,0.28435203787077,0.283,0.065,5.45964881065071e-62,"8","ANKRD9"
"AC125807.11",3.55078830919724e-66,0.308866384246652,0.307,0.073,7.75989277091964e-62,"8","AC125807.1"
"MIF1",2.70051516872247e-64,0.723295171250385,0.98,0.442,5.90170584972608e-60,"8","MIF"
"RPL91",2.78451857334335e-63,0.292285532933966,0.766,0.28,6.08528689018455e-59,"8","RPL9"
"GAPDH2",8.71279220214835e-62,0.384106334400027,0.96,0.379,1.9040936078575e-57,"8","GAPDH"
"SGMS1-AS11",1.48014811543772e-61,0.529010679547432,0.289,0.073,3.2347156914776e-57,"8","SGMS1-AS1"
"RPS210",7.85308975686857e-61,0.610510703163074,0.991,0.484,1.71621423546606e-56,"8","RPS2"
"AL353625.1",1.29242214069848e-60,0.428110972285179,0.26,0.062,2.82445934628245e-56,"8","AL353625.1"
"GCG2",4.29877937466874e-60,0.599028542565231,0.993,0.791,9.39455244540105e-56,"8","GCG"
"FTL1",9.62536689380142e-60,0.642449202147399,0.985,0.46,2.10352768097136e-55,"8","FTL"
"SCG22",1.02499426277669e-59,0.519256907456432,0.943,0.401,2.24002246187217e-55,"8","SCG2"
"CPE3",5.18082848650677e-59,0.656498260727749,0.996,0.486,1.13221825744119e-54,"8","CPE"
"RPL172",7.09937061497317e-59,0.366931556890924,0.969,0.424,1.55149645419624e-54,"8","RPL17"
"BMS1P1",6.39235580334431e-56,0.282057910398956,0.272,0.068,1.39698543726287e-51,"8","BMS1P1"
"EEF1A13",7.12782651736342e-53,0.558941221039363,1,0.679,1.5577152071046e-48,"8","EEF1A1"
"CCL51",8.48599096222726e-53,0.516151181008682,0.311,0.1,1.85452846488514e-48,"8","CCL5"
"RPS15",6.66777419544392e-51,0.278677521275292,0.96,0.392,1.45717537267231e-46,"8","RPS15"
"EEF1G2",3.26304077776245e-49,0.45116756245808,0.971,0.427,7.13104931572206e-45,"8","EEF1G"
"HLA-A2",1.3769080029797e-40,0.444712839429464,0.998,0.511,3.00909474971185e-36,"8","HLA-A"
"B2M3",1.94909855823771e-37,0.447171944577743,0.991,0.606,4.25955998917268e-33,"8","B2M"
"RPL132",6.88583989676506e-36,0.298001595011581,0.993,0.521,1.50483145103904e-31,"8","RPL13"
"FBXO48",1.83124774718768e-34,0.381653682181061,0.256,0.089,4.00200882670395e-30,"8","FBXO48"
"RPL37A2",1.14099948595802e-28,0.273145793209317,0.991,0.463,2.49354027661267e-24,"8","RPL37A"
"AC006480.31",1.81898014848594e-28,0.37792735109102,0.263,0.103,3.97519921650117e-24,"8","AC006480.3"
"ACSL61",2.27068389193433e-25,0.447009737504657,0.254,0.108,4.96235257743329e-21,"8","ACSL6"
"COL1A11",0,4.49400796156094,0.733,0.075,0,"9","COL1A1"
"COL3A1",0,4.18758461227071,0.611,0.027,0,"9","COL3A1"
"COL6A2",0,4.15145706328668,0.687,0.042,0,"9","COL6A2"
"COL1A2",0,4.09465583633546,0.667,0.044,0,"9","COL1A2"
"SPARC",0,3.9367881865747,0.697,0.035,0,"9","SPARC"
"SERPINE1",0,3.87595121133155,0.665,0.051,0,"9","SERPINE1"
"BGN",0,3.77527095493729,0.672,0.057,0,"9","BGN"
"COL6A1",0,3.67023762020504,0.694,0.083,0,"9","COL6A1"
"IL11",0,3.59662580840902,0.433,0.016,0,"9","IL11"
"COL4A2",0,3.56501384836076,0.601,0.046,0,"9","COL4A2"
"TIMP3",0,3.35320739176557,0.364,0.021,0,"9","TIMP3"
"COL5A1",0,3.26547865083727,0.472,0.019,0,"9","COL5A1"
"THBS1",0,3.22486724042808,0.386,0.025,0,"9","THBS1"
"MMP1",0,3.17345599413761,0.276,0.011,0,"9","MMP1"
"PDGFRB",0,3.12128186516533,0.403,0.011,0,"9","PDGFRB"
"COL15A1",0,3.04746916496679,0.413,0.013,0,"9","COL15A1"
"PXDN",0,3.01713331700636,0.416,0.017,0,"9","PXDN"
"SFRP2",0,2.95925397717252,0.33,0.007,0,"9","SFRP2"
"MMP2",0,2.92103609125362,0.374,0.015,0,"9","MMP2"
"SERPINH1",0,2.75019340010051,0.399,0.031,0,"9","SERPINH1"
"COL4A1",0,2.73073094018162,0.355,0.009,0,"9","COL4A1"
"THBS2",0,2.67722140883969,0.296,0.009,0,"9","THBS2"
"TBX3",0,2.62750359784481,0.318,0.008,0,"9","TBX3"
"ENG",0,2.52572588422942,0.267,0.007,0,"9","ENG"
"FSTL1",0,2.51319758843063,0.379,0.021,0,"9","FSTL1"
"LGALS1",0,2.48849039565766,0.345,0.022,0,"9","LGALS1"
"LOXL2",0,2.48118834171069,0.291,0.007,0,"9","LOXL2"
"EMP1",0,2.4459235130543,0.298,0.009,0,"9","EMP1"
"FMOD",0,2.30243493740356,0.264,0.007,0,"9","FMOD"
"COL5A2",0,2.17392421217325,0.281,0.007,0,"9","COL5A2"
"BASP1",0,2.05692164547477,0.259,0.006,0,"9","BASP1"
"FN11",1.23491899685549e-304,3.76927392448435,0.577,0.072,2.69879197572799e-300,"9","FN1"
"ITGB3",1.72235987702168e-300,2.01339759808985,0.257,0.011,3.76404527524318e-296,"9","ITGB3"
"CYGB",1.50177350418836e-296,2.38890095998819,0.279,0.014,3.28197581605323e-292,"9","CYGB"
"TGFBI",9.2067934199176e-294,2.77771387990421,0.35,0.024,2.01205263398879e-289,"9","TGFBI"
"C11orf96",1.1684646548676e-290,3.54215420149076,0.599,0.08,2.55356265674766e-286,"9","C11orf96"
"ITGA5",3.33610573100567e-262,2.49433597091627,0.328,0.024,7.2907254645398e-258,"9","ITGA5"
"MMP14",8.19547292152825e-259,2.61225609330667,0.384,0.034,1.79103865227078e-254,"9","MMP14"
"VCAN",3.57626086596739e-252,2.38672241906148,0.303,0.021,7.81556049648514e-248,"9","VCAN"
"NOTCH3",9.97175066103196e-252,2.3141750792354,0.269,0.016,2.17922638946192e-247,"9","NOTCH3"
"COL18A1",5.08788237039259e-250,2.80997577500997,0.399,0.039,1.1119058132256e-245,"9","COL18A1"
"SPON2",1.14794126981087e-248,2.9046712747454,0.369,0.033,2.50871085104466e-244,"9","SPON2"
"CALD1",1.19008938921933e-228,2.50086995801789,0.379,0.038,2.60082135119992e-224,"9","CALD1"
"IGFBP51",4.56167167749414e-225,3.46292359741489,0.68,0.146,9.96907728399569e-221,"9","IGFBP5"
"IGFBP4",6.58337836630284e-213,2.43395996674604,0.389,0.043,1.43873150817182e-208,"9","IGFBP4"
"INHBA",1.42407148054076e-211,3.16948311334254,0.477,0.069,3.11216581357379e-207,"9","INHBA"
"VIM1",1.75746868481089e-201,2.67415461403916,0.575,0.106,3.84077206378571e-197,"9","VIM"
"NREP",3.06194466829406e-197,2.17117233327674,0.269,0.021,6.69157387808983e-193,"9","NREP"
